"Filename","Title","Author","Subject","Keywords","Producer","Creator","CreationDate","ModDate","NumPages"
"DR--152313651.pdf",null,null,null,"916301 12/12/1990 Boston MASSACHUSETTS  RAR9201 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2010-08-04T19:38:11.000Z","2025-01-15T17:50:27.000Z",60
"DR--152316580.pdf",null,null,null,"171604 09/22/1979 Indiana PENNSYLVANIA  HAR8003 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2010-08-04T18:36:41.000Z","2025-01-15T17:50:27.000Z",24
"DR--152326213.pdf",null,null,null,"916204 11/30/1983 Livingston TEXAS  HAR8404 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2010-08-04T18:39:06.000Z","2025-01-15T17:50:27.000Z",24
"DR--152341965.pdf",null,null,null,"293326AS 09/18/1978 Florence ALABAMA  RAR7902 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2010-08-04T19:28:35.000Z","2025-01-15T17:50:27.000Z",35
"DR--152343054.pdf",null,null,null,"917202 1983   RAB8502 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2010-08-04T19:21:47.000Z","2025-01-15T17:50:27.000Z",60
"DR--152387154.pdf",null,null,null,"2311462GA 06/21/1973 Dade County FLORIDA  AAR7402 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2010-08-04T17:05:32.000Z","2025-01-15T17:50:27.000Z",31
"DR--152418101.pdf",null,null,null,"916305 04/23/1990 Batavia IOWA  RAR9105 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2010-08-04T19:37:59.000Z","2025-01-15T17:50:27.000Z",74
"DR--152717477.pdf",null,null,null,"916202 07/17/1990 Market Road TEXAS  HAR9002 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2013-03-19T18:49:11.000Z","2025-01-15T17:50:27.000Z",95
"DR--152720948.pdf",null,null,null,"910408 08/02/1984 Vieques PUERTO RICO AAR8508 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2010-08-04T17:22:21.000Z","2025-01-15T17:50:27.000Z",51
"DR--152799352.pdf",null,null,null,"104008 01/06/1977 Palm Springs CALIFORNIA  AAR7708 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2010-08-04T17:10:47.000Z","2025-01-15T17:50:27.000Z",35
"DR--152868644.pdf",null,null,null,"104004 09/26/1976 Hot Springs VIRGINIA  AAR7804 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2010-08-03T18:05:29.000Z","2025-01-15T17:50:27.000Z",40
"DR--152874321.pdf",null,null,null,"2250900GA 04/10/1973 Toledo OHIO  AAR7317 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2010-08-04T17:05:15.000Z","2025-01-15T17:50:27.000Z",11
"DR--152894535.pdf",null,null,null,"204512 03/22/1970 Binghamton NEW YORK  AAR7113 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2010-08-04T17:00:13.000Z","2025-01-15T17:50:27.000Z",30
"DR--152910105.pdf",null,null,null,"916308 03/17/1983 Temple TEXAS  RAR8308 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2010-08-04T19:32:20.000Z","2025-01-15T17:50:27.000Z",29
"DR--152984599.pdf",null,null,null,"916201 07/22/1981 Cleveland OHIO  HAR8201 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2010-08-04T18:37:36.000Z","2025-01-15T17:50:27.000Z",25
"DR--15301524.pdf",null,null,null,null,null,"Acrobat PDFMaker 15 for Word","2016-02-01T19:41:15.000Z","2025-01-15T17:50:27.000Z",160
"DR--153047403.pdf",null,null,null,"2428118GA 06/24/1974 Kline SOUTH CAROLINA  AAR7508 Pub",null,"Aquaforest TIFF Junction - http://www.aquaforest.com","2010-08-04T17:07:35.000Z","2025-01-15T17:50:27.000Z",30
"DR--153049715.pdf",null,null,null,null,null,"Adobe Acrobat 8.22","2010-06-15T18:10:26.000Z","2025-01-15T17:50:27.000Z",92
